"SiteID","Year","Visit","Detectable","ObserverID","alyobs","bomvar","bufbuf","epical","hylarb","ichalp","lishel","lisvul","pel_sp","pelrid","rantem","tricri"
716,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,2018,1,1,231,0,0,1,0,0,1,1,0,1,0,0,0
722,2018,1,1,79,0,0,1,0,0,1,0,0,1,0,1,0
723,2018,1,1,79,0,0,0,0,0,1,0,0,1,0,0,0
724,2018,1,1,55,0,0,0,0,0,0,0,0,0,0,0,0
725,2018,1,1,55,0,0,0,0,0,0,0,0,0,0,0,0
726,2018,1,1,79,0,0,0,0,0,0,1,0,1,0,0,0
727,2018,1,1,79,0,0,0,0,0,0,0,0,1,0,1,0
728,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,2018,1,1,11,0,0,1,0,0,0,0,0,0,0,1,0
733,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,2018,1,1,216,0,0,0,0,0,0,0,0,0,0,0,0
746,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
749,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
752,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
753,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
754,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
758,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
759,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
761,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
762,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
763,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
764,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
765,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
766,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
767,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
768,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
769,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
770,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
771,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
772,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
773,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
775,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
777,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
779,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
781,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
782,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
783,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
784,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
785,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
787,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
789,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
790,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
791,2018,1,1,11,0,0,0,0,0,1,0,0,0,0,1,0
792,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
793,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
794,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
795,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
797,2018,1,1,11,0,0,1,0,0,0,0,0,0,0,1,0
798,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
799,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
801,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
802,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
803,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
805,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
806,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
808,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
809,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
810,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
811,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
812,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
813,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
814,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
815,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
816,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
817,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
818,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
819,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
821,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
822,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
823,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
824,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
825,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
826,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
827,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
828,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
829,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
831,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
832,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
833,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
836,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
837,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
838,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
839,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
840,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
842,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
843,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
844,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
845,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
846,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
847,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
848,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
849,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
850,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
851,2018,1,1,214,0,0,0,0,0,0,1,0,1,0,0,0
852,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
853,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
854,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
855,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
856,2018,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2018,2,1,60,0,1,1,0,0,1,1,0,1,0,1,0
3,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2018,2,1,52,0,0,0,0,0,1,1,0,1,0,0,0
19,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,2018,2,1,238,0,0,1,0,0,0,0,0,1,0,0,0
35,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,2018,2,1,238,0,0,1,0,0,1,1,0,0,0,1,0
41,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,2018,2,1,198,1,0,1,0,0,0,0,0,0,0,1,0
43,2018,2,1,198,1,0,1,0,0,1,0,0,0,0,1,0
44,2018,2,1,198,1,0,1,0,0,1,0,0,0,0,1,0
45,2018,2,1,13,0,0,0,0,1,1,0,0,1,0,1,0
46,2018,2,1,13,0,1,0,0,1,1,0,0,1,0,0,0
47,2018,2,1,13,0,1,0,0,0,1,0,0,1,0,1,0
48,2018,2,1,13,0,0,0,0,0,1,1,0,0,0,1,0
49,2018,2,1,13,0,1,0,0,0,1,1,0,1,1,0,0
50,2018,2,1,13,0,0,0,0,0,1,0,0,1,0,0,0
51,2018,2,1,13,0,0,0,0,0,0,0,0,1,0,0,0
52,2018,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0
53,2018,2,1,13,0,0,1,0,0,1,0,0,0,0,0,0
54,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,2018,2,1,17,1,1,0,0,0,1,0,0,0,0,0,0
60,2018,2,1,17,0,1,0,0,0,0,0,0,0,0,0,0
61,2018,2,1,17,0,0,0,0,0,0,0,0,0,0,1,0
62,2018,2,1,17,0,0,1,0,0,0,0,0,0,0,0,0
63,2018,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0
64,2018,2,1,17,1,0,0,0,0,0,0,0,0,0,0,0
65,2018,2,1,17,1,0,0,0,0,0,0,0,0,0,0,0
66,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,2018,2,1,190,0,1,0,0,0,0,1,0,1,0,0,0
68,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,2018,2,1,170,0,0,0,0,0,0,0,0,1,1,0,0
70,2018,2,1,213,0,0,0,0,0,1,1,0,1,0,0,0
71,2018,2,1,213,0,0,0,0,0,0,0,0,0,0,0,0
72,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,2018,2,1,252,0,1,0,0,0,0,0,0,0,0,0,0
74,2018,2,1,213,0,1,1,0,0,1,0,0,1,0,0,0
75,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,2018,2,1,222,0,0,0,0,0,0,0,0,0,0,0,0
79,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,2018,2,1,253,0,1,0,0,0,1,0,0,1,0,0,0
82,2018,2,1,215,0,0,1,0,0,1,0,0,0,0,0,0
83,2018,2,1,212,0,0,0,0,0,1,0,0,0,0,0,0
84,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,2018,2,1,57,0,0,0,0,0,1,0,0,0,0,0,0
86,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,2018,2,1,227,0,0,0,0,0,0,0,0,1,0,0,0
95,2018,2,1,13,0,0,0,0,1,0,0,0,1,0,0,0
96,2018,2,1,227,1,0,1,0,0,1,0,0,0,0,0,0
97,2018,2,1,13,1,0,1,0,0,1,0,0,0,0,0,0
98,2018,2,1,227,0,0,0,0,0,1,0,0,1,0,1,0
99,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,2018,2,1,144,1,1,1,1,0,1,0,0,1,0,0,0
102,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,2018,2,1,144,0,0,0,0,0,0,0,0,0,0,0,0
106,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,2018,2,1,230,1,1,0,0,0,1,1,0,1,1,1,0
115,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,2018,2,1,16,0,0,0,0,0,0,0,0,0,0,0,0
126,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,2018,2,1,60,0,1,0,0,0,0,0,0,0,0,1,0
138,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,2018,2,1,52,0,0,0,0,0,1,0,0,1,0,1,0
156,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,2018,2,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
